Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
161671,Withanolide D,"Withanolide D|30655-48-2|XY366XV8JT|NSC-179841|DTXSID901317760|5,6-Epoxy-4,20,22-trihydroxy-1-oxoergosta-2,24-dien-26-oic acid delta-lactone|(1S,2R,6S,7R,9R,11S,12S,15S,16S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one|CHEBI:10041|(1S,2R,6S,7R,9R,11S,12S,15S,16S)-15-((1R)-1-((2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl)-6-hydroxy-2,16-dimethyl-8-oxapentacyclo(9.7.0.02,7.07,9.012,16)octadec-4-en-3-one|RefChem:51640|DTXCID001747562|(4 beta,5 beta,6 beta,22R)-5,6-epoxy-4,20,22-trihydroxy-1-oxoergosta-2,24-dien-26-oic acid, delta-lactone|WITHANIA SOMNIFERA|WITHANOLIDE D(P)|Dong Quai|WithanolideD|Indian ginseng|Chinese angelica|Angelica sinensis|Dang gui wei|Winter Cherry Root|Dihydrowithanolide D|NSC 179841|UNII-XY366XV8JT|SCHEMBL2231859|CHEMBL4288984|Angelica Sinensis (Oliv.) Diels|NS00125219|C08842|Q27089384|(20R,22R)-5beta,6beta-epoxy-4beta,20-dihydroxy-1-oxowith-2-en-24-enolide|(22R)-4beta,20-Dihydroxy-5beta,6beta-5,6:22,26-diepoxyergosta-2,24-diene-1,26-dione|(4beta,5beta,6beta,22R)-4,20-dihydroxy-5,6:22,26-diepoxyergosta-2,24-diene-1,26-dione|(4beta,5beta,6beta,22R)-5,6-Epoxy-4,20,22-trihydroxy-1-oxoergosta-2,24-dien-26-oic acid, delta-lactone|(4S,4aR,5aR,6aS,6bS,9S,9aS,11aS,11bR)-9-((R)-1-((R)-4,5-dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl)-1-hydroxyethyl)-4-hydroxy-9a,11b-dimethyl-5a,6,6a,6b,7,8,9,9a,10,11,11a,11b-dodecahydrocyclopenta[1,2]phenanthro[8a,9-b]oxiren-1(4H)-one|[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxy-ethyl]-hydroxy-dimethyl-[?]one|5.BETA.-ERGOSTA-2,24-DIEN-26-OIC ACID, 5,6.BETA.-EPOXY-4.BETA.,20,22-TRIHYDROXY-1-OXO-, .DELTA.-LACTONE, (20S,22R)-|ERGOSTA-2,24-DIEN-26-OIC ACID, 5,6-EPOXY-4,20,22-TRIHYDROXY-1-OXO-, .DELTA.-LACTONE, (4.BETA.,5.BETA.,6.BETA.,22R)-",C28H38O6,"InChI=1S/C28H38O6/c1-14-12-22(33-24(31)15(14)2)27(5,32)19-7-6-17-16-13-23-28(34-23)21(30)9-8-20(29)26(28,4)18(16)10-11-25(17,19)3/h8-9,16-19,21-23,30,32H,6-7,10-13H2,1-5H3/t16-,17-,18-,19-,21-,22+,23+,25-,26-,27+,28+/m0/s1",CC1=C(C(=O)O[C@H](C1)[C@@](C)([C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)O)C,SASUFNRGCZMRFD-JCUIILOWSA-N,"(1S,2R,6S,7R,9R,11S,12S,15S,16S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one",withanolide D,Biological Test Results|Chemical and Physical Properties|Classification|Drug and Medication Information|Food Additives and Ingredients|Literature|Patents|Safety and Hazards|Toxicity|Spectral Information|Taxonomy|Biological Test Results: Active|Biological Test Results: Micromolar,1409628|1409629|1409630|1409631|1409632|1409633|1771372|1771373|1771374|1771375|1771376|2061329,"AA BLOCKS|AAA Chemistry|ABI Chem|Angene Chemical|BLD Pharm|ChEBI|ChEMBL|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Comparative Toxicogenomics Database (CTD)|DiscoveryGate|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|EPA DSSTox|EvitaChem|FDA Global Substance Registration System (GSRS)|Google Patents|Japan Chemical Substance Dictionary (Nikkaji)|KEGG|MolGenie|NextBio|NIAID ChemDB|NORMAN Suspect List Exchange|NovoSeek|PATENTSCOPE (WIPO)|Probes & Drugs portal|PubChem Reference Collection|Quality Control Solutions (QCS Standards)|RR Scientific|Smolecule|Starshine Chemical|SureChEMBL|THE BioTek|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,470.6,96.4,1030,3.1,34,2,6,2,470.266846,470.266846,0,1,0,11,11,0,0,0,0,57,1561,694,13,20050624
14236711,Withanolide B,"Withanolide B|56973-41-2|9YU877VU8K|(1S,2S,4S,5R,10R,11S,14R,15R,18S)-15-[(1S)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]ethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one|DTXSID20205575|(5alpha,6alpha,7alpha,22R)-5-Hydroxy-6,7:22,26-diepoxyergosta-2,24-diene-1,26-dione|Ergosta-2,24-dien-26-oic acid, 6,7-epoxy-5,22-dihydroxy-1-oxo-, delta-lactone, (5alpha,6alpha,7alpha,22R)-|(1S,2S,4S,5R,10R,11S,14R,15R,18S)-15-((1S)-1-((2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)ethyl)-5-hydroxy-10,14-dimethyl-3-oxapentacyclo(9.7.0.02,4.05,10.014,18)octadec-7-en-9-one|RefChem:902228|DTXCID50128066|Lycium substance B|UNII-9YU877VU8K|WITHANOLIDE B(P)(NEW)|15-[1-(4,5-Dimethyl-6-oxo-2,3-dihydropyran-2-yl)ethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one|orb1684157|orb3140651|SCHEMBL29397865|CHEBI:175627|Withanolide B, analytical standard|MFCD19053156|TN2310|AKOS040760757|DA-68706|MS-28282|XW164989|HY-129566|CS-0106690|E88661|Q27273393|(22R)-5-Hydroxy-5alpha,6alpha,7alpha-6,7:22,26-diepoxyergosta-2,24-diene-1,26-dione|(5.ALPHA.,6.ALPHA.,7.ALPHA.,22R)-5-HYDROXY-6,7:22,26-DIEPOXYERGOSTA-2,24-DIENE-1,26-DIONE|ERGOSTA-2,24-DIEN-26-OIC ACID, 6,7-EPOXY-5,22-DIHYDROXY-1-OXO-, .DELTA.-LACTONE, (5.ALPHA.,6.ALPHA.,7.ALPHA.,22R)-",C28H38O5,"InChI=1S/C28H38O5/c1-14-13-20(32-25(30)15(14)2)16(3)17-8-9-18-22-19(10-12-26(17,18)4)27(5)21(29)7-6-11-28(27,31)24-23(22)33-24/h6-7,16-20,22-24,31H,8-13H2,1-5H3/t16-,17+,18-,19-,20+,22-,23-,24-,26+,27-,28-/m0/s1",CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3[C@H]5[C@H](O5)[C@@]6([C@@]4(C(=O)C=CC6)C)O)C)C,ZTEVDTFJUUJBLP-MBMSZCMESA-N,"(1S,2S,4S,5R,10R,11S,14R,15R,18S)-15-[(1S)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]ethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one",withanolide B,Classification|Food Additives and Ingredients|Literature|Patents|Safety and Hazards|Spectral Information|Taxonomy,,"001Chemical|10X CHEM|A2B Chem|AA BLOCKS|AbaChemScene|Accel Scientific|AKos Consulting & Solutions|Alfa Chemistry|Ambinter|Angene Chemical|AstaTech, Inc.|Aurora Fine Chemicals LLC|AvaChem Scientific|BenchChem|Biorbyt|Biosynth|BOC Sciences|ChEBI|Chem-Space.com Database|Chembase.cn|ChemFaces|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemoSapiens|ChemSpider|CymitQuimica|Debye Scientific Co., Ltd|DiscoveryGate|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|eNovation Chemicals|EPA DSSTox|FDA Global Substance Registration System (GSRS)|Google Patents|InvivoChem|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|Key Organics/BIONET|LabNetwork, a WuXi AppTec Company|Mcule|MedChemexpress MCE|MolGenie|Molport|PATENTSCOPE (WIPO)|Probes & Drugs portal|PubChem Reference Collection|Sigma-Aldrich|Smolecule|Starshine Chemical|SureChEMBL|TargetMol|THE BioTek|Thomson Pharma|ToxPlanet|Traditional Medicine Medicinal Chemistry DB|Wikidata|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|ZINC",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,454.6,76.1,981,4.7,33,1,5,2,454.271912,454.271912,0,1,0,11,11,0,0,0,0,12,75,43,7,20070209
101005225,Withanolide 2,"Withanolide 2|RefChem:934227|((1S,2R,7S,9S,11R,12S,15S,16S)-10-acetyloxy-15-((1R)-1-((2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl)-6-hydroxy-2,16-dimethyl-3-oxo-8-oxapentacyclo(9.7.0.02,7.07,9.012,16)octadec-4-en-13-yl) acetate|(20R,22R)-O-(3)-beta-D-xylopyranosyl(1-3)-(beta-D-xylopyranosyl(1-4))-beta-D-glucopyranosyl-1-alpha-acetoxy-12 beta,20-dihydroxywitha-5,24-dienolide|3-xylopyranosyl(1-3)-xylopyranosyl(1-4)-D-glucopyranosyl-1-acetoxy-12,20-dihydroxywitha-5,24-dienolide|SCHEMBL29690477",C32H42O10,"InChI=1S/C32H42O10/c1-14-12-23(41-28(37)15(14)2)31(7,38)20-13-19(39-16(3)33)25-24-18(10-11-29(20,25)5)30(6)21(35)8-9-22(36)32(30)27(42-32)26(24)40-17(4)34/h8-9,18-20,22-27,36,38H,10-13H2,1-7H3/t18-,19?,20-,22?,23+,24+,25-,26?,27-,29+,30-,31+,32-/m0/s1",CC1=C(C(=O)O[C@H](C1)[C@@](C)([C@H]2CC([C@@H]3[C@@]2(CC[C@H]4[C@H]3C([C@H]5[C@@]6([C@@]4(C(=O)C=CC6O)C)O5)OC(=O)C)C)OC(=O)C)O)C,SDEGMJSRYTUXCZ-FXPYYGPMSA-N,"[(1S,2R,7S,9S,11R,12S,15S,16S)-10-acetyloxy-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-3-oxo-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-13-yl] acetate",withanolide 2,Classification|Literature|Patents|Taxonomy,,Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|PubChem Reference Collection|SureChEMBL|Wikidata,Curation Efforts|Governmental Organizations|Research and Development,,586.7,149.0,1320,2.1,42,2,10,6,586.277771,586.277771,0,1,0,13,10,3,0,0,0,5,1,1,4,20151215
11294368,Withanolide A,"withanolide A|32911-62-9|Withanolide A, (+)-|V903234S8G|(1S,2S,4S,5R,10R,11S,14S,15S,18S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one|DTXSID70461487|(5alpha,6alpha,7alpha,22R)-5,20-Dihydroxy-6,7:22,26-diepoxyergosta-2,24-diene-1,26-dione|(1S,2S,4S,5R,10R,11S,14S,15S,18S)-15-((1R)-1-((2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl)-5-hydroxy-10,14-dimethyl-3-oxapentacyclo(9.7.0.02,4.05,10.014,18)octadec-7-en-9-one|RefChem:194919|DTXCID00412306|WITHANOLIDE A (CONSTITUENT OF ASHWAGANDHA ROOT)|WITHANOLIDE A(P)|UNII-V903234S8G|MFCD07779143|CHEMBL445041|orb1297175|orb3140650|WITHANOLIDE A [USP-RS]|SCHEMBL24804131|CHEBI:175683|DXWHOKCXBGLTMQ-SFQAJKIESA-N|GLXC-14916|Withanolide A, analytical standard|15-[1-(4,5-dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl)-1-hydroxyethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.0^{2,4}.0^{5,10}.0^{14,18}]octadec-7-en-9-one|HY-N7028|Withanolide A, >=95% (HPLC)|TN2309|AKOS040760756|EBC-615353|DA-59138|MS-28704|XW164988|CS-0068468|E87198|Q27291676|Withanolide A, United States Pharmacopeia (USP) Reference Standard|(22R)-5,20-Dihydroxy-5alpha,6alpha-6,7:22,26-diepoxyergosta-2,24-diene-1,26-dione|(1S,2S,4S,5R,10R,11S,14S,15S,18S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxy-ethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one|(1S,2S,4S,5R,10R,11S,14S,15S,18S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl]-1-hydroxyethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.0^{2,4}.0^{5,10}.0^{14,18}]octadec-7-en-9-one|(4aR,4bS,6aS,7S,9aS,9bS,9cS,10aS,10bR)-7-((R)-1-((R)-4,5-Dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl)-1-hydroxyethyl)-10b-hydroxy-4a,6a-dimethyl-1,4a,4b,5,6,6a,7,8,9,9a,9b,9c,10a,10b-tetradecahydro-4H-cyclopenta[1,2]phenanthro[9,10-b]oxiren-4-one|(5.ALPHA.,6.ALPHA.,7.ALPHA.,22R)-5,20-DIHYDROXY-6,7:22,26-DIEPOXYERGOSTA-2,24-DIENE-1,26-DIONE|15-[1-(4,5-Dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one",C28H38O6,"InChI=1S/C28H38O6/c1-14-13-20(33-24(30)15(14)2)27(5,31)18-9-8-16-21-17(10-12-25(16,18)3)26(4)19(29)7-6-11-28(26,32)23-22(21)34-23/h6-7,16-18,20-23,31-32H,8-13H2,1-5H3/t16-,17-,18-,20+,21-,22-,23-,25-,26-,27+,28-/m0/s1",CC1=C(C(=O)O[C@H](C1)[C@@](C)([C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3[C@H]5[C@H](O5)[C@@]6([C@@]4(C(=O)C=CC6)C)O)C)O)C,DXWHOKCXBGLTMQ-SFQAJKIESA-N,"(1S,2S,4S,5R,10R,11S,14S,15S,18S)-15-[(1R)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-5-hydroxy-10,14-dimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one","3-rhamnopyranosyl(1-4)-glucopyranosyl-12-diacetoxy-20-hydroxywitha-5,24-dienolide",Biological Test Results|Chemical and Physical Properties|Classification|Food Additives and Ingredients|Literature|Patents|Taxonomy|Biological Test Results: Active,334281|334282|334283|334284|334285|360406|360407|360408|492121|492123|492125|492126|492127|492128|492130|492134|492135|492136|1130018|1130019|1544139|1544143|1544144|1544145|1544147|1544148|1544149|1544150|1638847|1638848|1638849|1638850,"001Chemical|10X CHEM|A2B Chem|AA BLOCKS|Aaron Chemicals LLC|AbaChemScene|AbMole Bioscience|Accel Scientific|Achemtek|AKos Consulting & Solutions|Alfa Chemistry|Amadis Chemical|Ambinter|Angene Chemical|AppChem|AstaTech, Inc.|Aurora Fine Chemicals LLC|AvaChem Scientific|BenchChem|Biorbyt|Biosynth|BOC Sciences|CATO Research Chemicals Inc.|ChEBI|Chem-Space.com Database|Chembase.cn|ChEMBL|ChemFaces|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemoSapiens|ChemSpider|Collaborative Drug Discovery, Inc.|CymitQuimica|Debye Scientific Co., Ltd|DiscoveryGate|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|Enamine|eNovation Chemicals|EPA DSSTox|FDA Global Substance Registration System (GSRS)|Glixx Labs Inc|Google Patents|InvivoChem|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|Key Organics/BIONET|LabNetwork, a WuXi AppTec Company|LGC Standards|Mcule|MedChemexpress MCE|Metabolomics Workbench|Molecule Market|MolGenie|Molport|MuseChem|NextBio|PATENTSCOPE (WIPO)|Probes & Drugs portal|PubChem Reference Collection|Shanghai Titan Scientific|Sigma-Aldrich|Smolecule|Starshine Chemical|SureChEMBL|TargetMol|THE BioTek|Thomson Pharma|ToxPlanet|Wikidata|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|ZeroPM - Zero Pollution of Persistent, Mobile Substances|ZINC",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,,470.6,96.4,1030,3.3,34,2,6,2,470.266846,470.266846,0,1,0,11,11,0,0,0,0,16,130,62,8,20061026
435144,"Withanolide E, 6-alpha-hydroxy","NSC364378|NSC-364378|WITHANOLIDE E, 6-ALPHA-HYDROXY",C28H38O8,"InChI=1S/C28H38O8/c1-14-12-21(35-22(31)15(14)2)25(5,32)27(34)11-10-26(33)17-13-19(30)28-20(36-28)7-6-18(29)24(28,4)16(17)8-9-23(26,27)3/h6-7,16-17,19-21,30,32-34H,8-13H2,1-5H3",CC1=C(C(=O)OC(C1)C(C)(C2(CCC3(C2(CCC4C3CC(C56C4(C(=O)C=CC5O6)C)O)C)O)O)O)C,XVRYBLFIZWAEFG-UHFFFAOYSA-N,"15-[1-(4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl]-9,12,15-trihydroxy-2,16-dimethyl-7-oxapentacyclo[9.7.0.02,8.06,8.012,16]octadec-4-en-3-one",,Biological Test Results,330,ABI Chem|ChemDB|ChemSpider|DTP/NCI|NextBio,Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,502.6,137.0,1130,0.6,36,4,8,2,502.256683,502.256683,0,1,0,11,0,11,0,0,0,0,0,0,1,20050326
12886897,Withanolid D,Withanolid D,C28H38O6,"InChI=1S/C28H38O6/c1-14-12-22(33-24(31)15(14)2)27(5,32)19-7-6-17-16-13-23-28(34-23)21(30)9-8-20(29)26(28,4)18(16)10-11-25(17,19)3/h8-9,16-19,21-23,30,32H,6-7,10-13H2,1-5H3/t16?,17?,18?,19?,21-,22?,23+,25-,26-,27+,28+/m0/s1",CC1=C(C(=O)OC(C1)[C@@](C)(C2CCC3[C@@]2(CCC4C3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)O)C,SASUFNRGCZMRFD-PJVXPUBNSA-N,"(2R,6S,7R,9R,16S)-15-[(1R)-1-(4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one",,Literature,,Springer Nature,Journal Publishers,,470.6,96.4,1030,3.1,34,2,6,2,470.266846,470.266846,0,1,0,11,6,5,0,0,0,3,0,0,1,20070208
301751,Withanolide E,"WITHANOLIDE E|38254-15-8|(1S,2R,7S,9R,11R,12R,15S,16S)-15-((1S)-1-((2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl)-12,15-dihydroxy-2,16-dimethyl-8-oxapentacyclo(9.7.0.02,7.07,9.012,16)octadec-4-en-3-one|(1S,2R,7S,9R,11R,12R,15S,16S)-15-[(1S)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-12,15-dihydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one|RefChem:194921|NSC179834|SCHEMBL2231888|CHEMBL1097107|DTXSID10959191|BDBM50437341|NSC-179834|14,17,20-Trihydroxy-5,6:22,26-diepoxyergosta-2,24-diene-1,26-dione|Ergosta-2, 5,6-epoxy-14,17,20,22-tetrahydroxy-1-oxo-, .gamma.-lactone|(22R)-14,17,20-Trihydroxy-5beta,6beta,17alpha-5,6:22,26-diepoxyergosta-2,24-diene-1,26-dione|Ergosta-2, 5,6-epoxy-14,17,20,22-tetrahydroxy-1-oxo-, .gamma.-lactone, (5.beta.,6.beta.,17.alpha.,22R)-",C28H38O7,"InChI=1S/C28H38O7/c1-15-13-20(34-22(30)16(15)2)25(5,31)28(33)12-11-26(32)18-14-21-27(35-21)9-6-7-19(29)24(27,4)17(18)8-10-23(26,28)3/h6-7,17-18,20-21,31-33H,8-14H2,1-5H3/t17-,18+,20+,21+,23-,24-,25-,26+,27+,28-/m0/s1",CC1=C(C(=O)O[C@H](C1)[C@@](C)([C@@]2(CC[C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=CC6)C)O5)C)O)O)O)C,RUVPNJSJTWTANE-LFCBYZEKSA-N,"(1S,2R,7S,9R,11R,12R,15S,16S)-15-[(1S)-1-[(2R)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-12,15-dihydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one",,Biological Test Results|Classification|Literature|Patents|Taxonomy|Biological Test Results: Active|Biological Test Results: Micromolar,1|3|5|7|9|13|15|19|23|25|29|31|33|35|37|39|41|43|45|47|49|53|55|59|65|67|71|73|77|79|81|83|85|89|91|93|95|97|99|101|103|105|107|109|113|115|119|121|123|125|129|131|133|137|139|141|143|145|155|157|161|165|167|175|192|200|206|212|220|256|264|296|328|330|480902|480903|480904|480905|480906|760303|760304|760305|760306|1377196|1377197|1377198|1377199|1377200|1377201|1442751|1442752|1442753|1442754|1442755|1442756|1442759|1442760|1442761|1442762|1442763|1442764|1442765|1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794766|1794767|1794768|1794769|1794771|1794772|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|1965373|1965374|1965377|1965388|1965389|1965390|1965391|2073931|2202374|2202375,"ABI Chem|BindingDB|ChEMBL|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|DTP/NCI|EPA DSSTox|Google Patents|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|MTDP|NextBio|NovoSeek|PubChem Reference Collection|RR Scientific|SureChEMBL|Thieme Chemistry|Thomson Pharma|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,486.6,117.0,1090,1.7,35,3,7,2,486.261749,486.261749,0,1,0,10,10,0,0,0,0,12,46,25,7,20050326
73981783,Withanolide 1,Withanolide 1,C30H40O8,"InChI=1S/C30H40O8/c1-14-13-22(37-26(34)15(14)2)29(6,35)19-8-7-17-23-18(11-12-27(17,19)4)28(5)20(32)9-10-21(33)30(28)25(38-30)24(23)36-16(3)31/h9-10,17-19,21-25,33,35H,7-8,11-13H2,1-6H3",CC1=C(C(=O)OC(C1)C(C)(C2CCC3C2(CCC4C3C(C5C6(C4(C(=O)C=CC6O)C)O5)OC(=O)C)C)O)C,SHUUIGOWNXWQBK-UHFFFAOYSA-N,"[15-[1-(4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl)-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-3-oxo-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-10-yl] acetate",,Literature|Patents|Spectral Information,,Cheminformatics Friedrich-Schiller-University Jena|Google Patents|Human Metabolome Database (HMDB)|Wikidata,Curation Efforts|Research and Development,,528.6,123.0,1170,2.7,38,2,8,4,528.272339,528.272339,0,1,0,12,0,12,0,0,0,1,1,1,3,20140603
49864537,Withanolide,withanolide|CHEMBL1222037,C28H38O6,"InChI=1S/C28H38O6/c1-14-12-22(33-24(31)15(14)2)27(5,32)19-7-6-17-16-13-23-28(34-23)21(30)9-8-20(29)26(28,4)18(16)10-11-25(17,19)3/h8-9,16-19,21-23,30,32H,6-7,10-13H2,1-5H3/t16-,17-,18-,19-,21-,22-,23+,25-,26-,27+,28+/m0/s1",CC1=C(C(=O)O[C@@H](C1)[C@@](C)([C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)O)C,SASUFNRGCZMRFD-WVKTXKMSSA-N,"(1S,2R,6S,7R,9R,11S,12S,15S,16S)-15-[(1R)-1-[(2S)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]-1-hydroxyethyl]-6-hydroxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.02,7.07,9.012,16]octadec-4-en-3-one",,Biological Test Results|Classification|Literature|Patents|Taxonomy,502895|502896|502899,ChEMBL|Google Patents|MolGenie,Curation Efforts|Research and Development,,470.6,96.4,1030,3.1,34,2,6,2,470.266846,470.266846,0,1,0,11,11,0,0,0,0,1,383,206,5,20110217
